31.8637	14.1354	1
4.63417	40.423	1
29.0113	39.8446	1
44.6564	9.11808	1
14.8853	44.9003	1
48.4175	43.2116	1
19.0079	27.2214	1
1.70624	7.41998	1
34.3295	0.884063	1
0.771232	10.7204	1
15.2353	42.0695	1
29.8226	1.06835	1
31.0665	4.70871	1
30.9206	48.6159	1
15.7541	21.346	1
1.18082	11.8156	1
17.9241	5.36277	1
0.263614	1.28652	1
24.252	44.9216	1
35.371	21.788	1
24.9483	5.53348	1
17.2913	45.3088	1
17.7523	26.4533	1
41.0547	30.9023	1
7.91724	34.7206	1
40.9132	32.7168	1
10.1792	6.18474	1
40.1224	2.16733	1
2.97113	45.2884	1
6.46063	37.9526	1
20.9642	34.1707	1
27.8223	32.9176	1
29.5791	19.3587	1
40.7855	18.3746	1
20.3018	39.8729	1
48.5877	35.6169	1
17.7847	37.0069	1
13.829	6.07277	1
42.2238	32.4613	1
3.19857	14.4141	1
10.1304	48.7802	1
18.036	47.7585	1
15.1021	10.4744	1
27.7489	27.9682	1
25.0461	4.55275	1
32.492	8.18255	1
11.7918	46.8164	1
13.2483	0.988737	1
45.6503	0.430705	1
40.6776	5.77995	1
16.5947	37.3534	1
14.5741	3.98682	1
1.47717	1.82631	1
8.00411	25.6247	1
46.1381	13.4868	1
8.22399	1.57554	1
4.16336	43.0823	1
10.5632	46.769	1
35.4504	38.7364	1
39.5447	32.9694	1
45.7795	38.9023	1
23.8195	41.7017	1
41.5512	47.936	1
47.1484	18.6268	1
37.9461	1.5927	1
48.2928	47.9919	1
46.6284	0.0353909	1
35.7042	40.8039	1
4.8552	9.22667	1
12.5054	39.8564	1
45.5286	49.3997	1
48.7015	0.315574	1
19.3603	6.15511	1
32.9726	6.47923	1
10.1997	9.27485	1
12.3411	11.3916	1
9.67136	1.92337	1
6.48123	2.8903	1
43.2494	38.8937	1
17.5587	7.01215	1
25.8551	8.02436	1
48.7753	16.3602	1
42.8627	42.6064	1
9.27135	0.530542	1
22.7887	21.0931	1
29.4722	14.4174	1
34.8921	7.76553	1
3.29292	15.6767	1
25.0744	48.1113	1
11.5801	40.8933	1
41.6165	7.61308	1
22.3754	25.8888	1
27.4585	0.498668	1
20.3707	49.8226	1
40.0038	8.23429	1
36.7015	18.9757	1
4.64255	31.1199	1
23.1411	4.1577	1
9.3134	10.182	1
0.0183231	43.2495	1
21.4672	28.4538	1
2.72657	13.4591	1
9.86947	34.227	1
29.0396	15.4794	1
47.0843	6.69351	1
16.7958	21.9029	1
4.97946	43.7056	1
31.9151	20.2275	1
30.1498	12.8359	1
24.0832	15.4905	1
20.7015	7.51219	1
5.13438	1.90238	1
7.71928	49.8901	1
27.2427	6.72315	1
37.7057	8.56793	1
23.2104	49.5684	1
46.3556	3.98487	1
46.0066	7.57244	1
29.0344	44.0618	1
16.6075	31.0798	1
33.1887	39.746	1
25.9512	45.0856	1
48.9384	45.2847	1
38.819	18.0818	1
34.6796	14.3485	1
44.176	33.1187	1
49.8046	8.07104	1
43.7854	2.0259	1
25.0689	13.1976	1
31.4313	12.9039	1
23.2858	5.48641	1
14.6131	5.61277	1
48.7854	38.0392	1
39.6701	4.31249	1
6.32782	12.0437	1
10.9167	14.663	1
23.2127	17.0079	1
12.1975	22.6328	1
11.9373	47.9046	1
47.0976	39.8485	1
11.1295	9.44066	1
49.5043	6.13509	1
15.6782	22.2457	1
19.023	0.242145	1
25.6271	34.585	1
18.1092	14.9371	1
39.3338	7.57292	1
28.2779	48.2994	1
38.3146	32.5954	1
9.04216	46.3566	1
16.9103	0.253583	1
28.0639	17.5778	1
1.32723	12.8007	1
27.0242	11.3459	1
44.2222	3.78301	1
39.4167	10.2158	1
20.8503	20.3897	1
33.7903	41.1036	1
28.2945	12.6177	1
12.1451	18.5019	1
5.75846	9.58291	1
44.7443	19.9506	1
26.0411	46.6014	1
15.5195	26.3908	1
43.5799	14.6316	1
43.2981	9.38268	1
11.356	45.7447	1
23.7233	28.5973	1
43.7706	11.5759	1
10.4831	12.1093	1
6.52254	24.3743	1
47.2621	47.4538	1
19.3986	17.0153	1
4.58078	20.5425	1
11.1843	8.4402	1
13.574	22.1198	1
28.9865	13.4182	1
4.55821	35.4912	1
26.9303	7.87132	1
46.9078	9.46205	1
36.7685	10.5172	1
23.9296	23.6281	1
39.1483	44.2981	1
44.0062	13.7814	1
49.3772	28.5249	1
35.4676	11.8653	1
32.086	30.2268	1
35.9897	49.394	1
19.8877	48.293	1
49.3447	1.87034	1
43.6302	4.67609	1
36.7593	46.1129	1
2.50911	44.4393	1
5.98856	49.8524	1
22.4709	2.63265	1
5.47856	28.1124	1
3.65242	10.1315	1
3.40633	37.1264	1
15.9104	23.158	1
28.7879	11.5419	1
48.8447	29.4705	1
42.1662	13.1626	1
23.721	13.0276	1
13.8147	33.2163	1
24.9815	23.4835	1
49.7856	26.9428	1
33.3867	0.537056	1
12.8914	36.3234	1
29.8145	7.4766	1
32.8597	23.848	1
35.4457	48.3573	1
44.1443	0.461259	1
22.4862	40.9556	1
41.3052	46.5314	1
39.8158	11.2563	1
49.9292	49.795	1
25.804	18.9457	1
1.679	23.2017	1
0.367467	5.86547	1
15.308	27.8322	1
17.5663	46.4882	1
17.4571	15.6056	1
33.1872	19.1652	1
38.0375	33.8183	1
14.5279	11.7277	1
37.349	6.53163	1
7.65577	18.56	1
47.9779	8.09414	1
5.28206	23.4823	1
11.2522	5.28683	1
28.7383	28.2237	1
9.13539	8.14671	1
16.4901	16.8511	1
19.1772	18.7296	1
24.0661	22.6195	1
29.4185	36.2375	1
15.9578	19.3395	1
32.9997	29.469	1
16.5243	41.9198	1
26.906	38.03	1
7.07743	8.59225	1
26.5399	4.16805	1
12.0066	2.93358	1
28.5791	44.9341	1
38.0804	41.5529	1
30.6694	18.9168	1
34.7806	41.567	1
34.3232	31.7937	1
7.73242	6.7511	1
21.3951	17.3432	1
8.7119	15.2577	1
48.3166	19.5062	1
38.7869	19.1274	1
49.0209	22.4115	1
35.9149	12.8238	1
35.3907	6.27299	1
49.3878	14.5916	1
44.769	18.066	1
9.20883	49.5073	1
1.85604	3.34314	1
47.3523	5.30064	1
0.970104	33.8646	1
47.1927	25.7229	1
5.75648	15.627	1
19.2872	20.4837	1
6.93299	12.9623	1
7.09426	21.027	1
5.33232	8.0307	1
9.25778	16.4877	1
16.8547	6.31956	1
25.6099	26.9716	1
13.1065	7.04145	1
26.9348	34.4915	1
18.7819	16.1285	1
24.4903	10.6317	1
35.9865	31.7689	1
12.9364	31.1855	1
25.9128	2.73294	1
34.2568	9.82166	1
43.1213	40.0789	1
18.4021	29.1418	1
11.3405	18.0805	1
6.45929	22.8874	1
31.7741	19.2093	1
24.4978	13.9511	1
29.6814	2.47663	1
41.7317	4.87639	1
5.66281	20.9148	1
39.2059	45.7253	1
34.8262	8.86498	1
42.289	19.8255	1
5.07404	16.7567	1
46.3416	15.8208	1
6.60423	5.67264	1
19.4286	25.2395	1
3.38914	32.6128	1
2.35858	22.5114	1
27.5366	9.45831	1
27.0826	25.3513	1
13.5124	4.31066	1
14.6589	21.2492	1
30.0964	47.6675	1
49.4757	13.4676	1
16.8156	32.0652	1
24.6607	2.03592	1
38.9299	39.8396	1
45.4579	16.7954	1
0.346413	2.20067	1
39.3742	48.0431	1
43.0584	2.81667	1
32.2963	17.3118	1
34.731	25.9956	1
33.7721	24.7953	1
13.6645	48.2476	1
30.3223	46.6451	1
46.2791	18.2415	1
2.05943	14.2676	1
24.9291	43.0898	1
12.3673	24.4939	1
47.5839	23.1755	1
45.0478	14.3092	1
49.5789	9.65902	1
42.7609	41.2624	1
7.61043	30.9953	1
43.5951	23.0361	1
0.676428	32.44	1
2.852	2.24509	1
0.294449	22.825	1
49.6453	17.6623	1
20.0198	45.9837	1
37.6589	0.235226	1
40.3606	29.5235	1
37.6145	49.1699	1
18.8013	44.7873	1
0.269741	41.4268	1
42.3698	15.5188	1
42.7566	10.2824	1
8.30475	3.35887	1
28.3636	33.9728	1
0.154478	20.902	1
29.1679	33.1812	1
15.5357	49.6951	1
13.5469	3.301	1
44.5707	48.1933	1
47.6878	0.458072	1
39.9902	15.3123	1
37.1598	4.81786	1
37.0168	16.4934	1
41.3413	14.962	1
