-5	0
-4.99	0
-4.98	0
-4.97	0
-4.96	0
-4.95	0
-4.94	0
-4.93	0
-4.92	0
-4.91	0
-4.9	0
-4.89	0
-4.88	0
-4.87	0
-4.86	0
-4.85	0
-4.84	0
-4.83	0
-4.82	0
-4.81	0
-4.8	0
-4.79	0
-4.78	0
-4.77	0
-4.76	0
-4.75	0
-4.74	0
-4.73	0
-4.72	0
-4.71	0
-4.7	0
-4.69	0
-4.68	0
-4.67	0
-4.66	0
-4.65	0
-4.64	0
-4.63	0
-4.62	0
-4.61	0
-4.6	0
-4.59	0
-4.58	0
-4.57	0
-4.56	0
-4.55	0
-4.54	0
-4.53	0
-4.52	0
-4.51	0
-4.5	0
-4.49	0
-4.48	0
-4.47	0
-4.46	0
-4.45	0
-4.44	0
-4.43	0
-4.42	0
-4.41	0
-4.4	0
-4.39	0
-4.38	0
-4.37	0
-4.36	0
-4.35	0
-4.34	0
-4.33	0
-4.32	0
-4.31	0
-4.3	0
-4.29	0
-4.28	0
-4.27	0
-4.26	0
-4.25	0
-4.24	0
-4.23	0
-4.22	0
-4.21	0
-4.2	0
-4.19	0
-4.18	0
-4.17	0
-4.16	0
-4.15	0
-4.14	0
-4.13	0
-4.12	0
-4.11	0
-4.1	0
-4.09	0
-4.08	0
-4.07	0
-4.06	0
-4.05	0
-4.04	0
-4.03	0
-4.02	0
-4.01	0
-4	0
-3.99	0
-3.98	0
-3.97	0
-3.96	0
-3.95	0
-3.94	0
-3.93	0
-3.92	0
-3.91	0
-3.9	0
-3.89	0
-3.88	0
-3.87	0
-3.86	0
-3.85	0
-3.84	0
-3.83	0
-3.82	0
-3.81	0
-3.8	0
-3.79	0
-3.78	0
-3.77	0
-3.76	0
-3.75	0
-3.74	0
-3.73	0
-3.72	0
-3.71	0
-3.7	0
-3.69	0
-3.68	0
-3.67	0
-3.66	0
-3.65	0
-3.64	0
-3.63	0
-3.62	0
-3.61	0
-3.6	0
-3.59	0
-3.58	0
-3.57	0
-3.56	0
-3.55	0
-3.54	0
-3.53	0
-3.52	0
-3.51	0
-3.5	0
-3.49	0
-3.48	0
-3.47	0
-3.46	0
-3.45	0
-3.44	0
-3.43	0
-3.42	0
-3.41	0
-3.4	0
-3.39	0
-3.38	0
-3.37	0
-3.36	0
-3.35	0
-3.34	0
-3.33	0
-3.32	0
-3.31	0
-3.3	0
-3.29	0
-3.28	0
-3.27	0
-3.26	0
-3.25	0
-3.24	0
-3.23	0
-3.22	0
-3.21	0
-3.2	0
-3.19	0
-3.18	0
-3.17	0
-3.16	0
-3.15	0
-3.14	0
-3.13	0
-3.12	0
-3.11	0
-3.1	0
-3.09	0
-3.08	0
-3.07	0
-3.06	0
-3.05	0
-3.04	0
-3.03	0
-3.02	0
-3.01	0
-3	0
-2.99	0
-2.98	0
-2.97	0
-2.96	0
-2.95	0
-2.94	0
-2.93	0
-2.92	0
-2.91	0
-2.9	0
-2.89	0
-2.88	0
-2.87	0
-2.86	0
-2.85	0
-2.84	0
-2.83	0
-2.82	0
-2.81	0
-2.8	0
-2.79	0
-2.78	0
-2.77	0
-2.76	0
-2.75	0
-2.74	0
-2.73	0
-2.72	0
-2.71	0
-2.7	0
-2.69	0
-2.68	0
-2.67	0
-2.66	0
-2.65	0
-2.64	0
-2.63	0
-2.62	0
-2.61	0
-2.6	0
-2.59	0
-2.58	0
-2.57	0
-2.56	0
-2.55	0
-2.54	0
-2.53	0
-2.52	0
-2.51	0
-2.5	0
-2.49	0
-2.48	0
-2.47	0
-2.46	0
-2.45	0
-2.44	0
-2.43	0
-2.42	0
-2.41	0
-2.4	0
-2.39	0
-2.38	0
-2.37	0
-2.36	0
-2.35	0
-2.34	0
-2.33	0
-2.32	0
-2.31	0
-2.3	0
-2.29	0
-2.28	0
-2.27	0
-2.26	0
-2.25	0
-2.24	0
-2.23	0
-2.22	0
-2.21	0
-2.2	0
-2.19	0
-2.18	0
-2.17	0
-2.16	0
-2.15	0
-2.14	0
-2.13	0
-2.12	0
-2.11	0
-2.1	0
-2.09	0
-2.08	0
-2.07	0
-2.06	0
-2.05	0
-2.04	0
-2.03	0
-2.02	0
-2.01	0
-2	0
-1.99	0
-1.98	0
-1.97	0
-1.96	0
-1.95	0
-1.94	0
-1.93	0
-1.92	0
-1.91	0
-1.9	0
-1.89	0
-1.88	0
-1.87	0
-1.86	0.001
-1.85	0
-1.84	0
-1.83	0
-1.82	0
-1.81	0.002
-1.8	0
-1.79	0
-1.78	0.002
-1.77	0
-1.76	0
-1.75	0
-1.74	0.002
-1.73	0
-1.72	0
-1.71	0
-1.7	0
-1.69	0.003
-1.68	0.001
-1.67	0
-1.66	0
-1.65	0
-1.64	0
-1.63	0
-1.62	0
-1.61	0
-1.6	0.001
-1.59	0
-1.58	0.002
-1.57	0.002
-1.56	0.001
-1.55	0.003
-1.54	0.002
-1.53	0.001
-1.52	0.002
-1.51	0.001
-1.5	0.004
-1.49	0.004
-1.48	0.003
-1.47	0.001
-1.46	0.005
-1.45	0.003
-1.44	0.005
-1.43	0.002
-1.42	0.004
-1.41	0.008
-1.4	0.007
-1.39	0.008
-1.38	0.009
-1.37	0.01
-1.36	0.007
-1.35	0.009
-1.34	0.01
-1.33	0.013
-1.32	0.014
-1.31	0.019
-1.3	0.017
-1.29	0.017
-1.28	0.013
-1.27	0.021
-1.26	0.013
-1.25	0.02
-1.24	0.017
-1.23	0.019
-1.22	0.026
-1.21	0.022
-1.2	0.015
-1.19	0.026
-1.18	0.033
-1.17	0.028
-1.16	0.032
-1.15	0.025
-1.14	0.029
-1.13	0.036
-1.12	0.031
-1.11	0.026
-1.1	0.04
-1.09	0.035
-1.08	0.046
-1.07	0.055
-1.06	0.057
-1.05	0.055
-1.04	0.055
-1.03	0.072
-1.02	0.053
-1.01	0.069
-1	0.058
-0.99	0.08
-0.98	0.104
-0.97	0.08
-0.96	0.085
-0.95	0.091
-0.94	0.095
-0.93	0.091
-0.92	0.093
-0.91	0.11
-0.9	0.107
-0.89	0.129
-0.88	0.157
-0.87	0.129
-0.86	0.13
-0.85	0.137
-0.84	0.15
-0.83	0.157
-0.82	0.142
-0.81	0.165
-0.8	0.179
-0.79	0.169
-0.78	0.188
-0.77	0.225
-0.76	0.206
-0.75	0.229
-0.74	0.213
-0.73	0.218
-0.72	0.208
-0.71	0.258
-0.7	0.261
-0.69	0.267
-0.68	0.266
-0.67	0.292
-0.66	0.299
-0.65	0.362
-0.64	0.327
-0.63	0.32
-0.62	0.356
-0.61	0.32
-0.6	0.323
-0.59	0.389
-0.58	0.353
-0.57	0.387
-0.56	0.384
-0.55	0.415
-0.54	0.413
-0.53	0.44
-0.52	0.419
-0.51	0.496
-0.5	0.48
-0.49	0.479
-0.48	0.445
-0.47	0.481
-0.46	0.517
-0.45	0.516
-0.44	0.556
-0.43	0.56
-0.42	0.543
-0.41	0.558
-0.4	0.586
-0.39	0.572
-0.38	0.613
-0.37	0.64
-0.36	0.651
-0.35	0.656
-0.34	0.647
-0.33	0.703
-0.32	0.692
-0.31	0.66
-0.3	0.674
-0.29	0.717
-0.28	0.722
-0.27	0.751
-0.26	0.704
-0.25	0.766
-0.24	0.768
-0.23	0.726
-0.22	0.783
-0.21	0.782
-0.2	0.746
-0.19	0.832
-0.18	0.77
-0.17	0.865
-0.16	0.83
-0.15	0.879
-0.14	0.893
-0.13	0.865
-0.12	0.788
-0.11	0.905
-0.1	0.886
-0.09	0.853
-0.08	0.854
-0.07	0.911
-0.06	0.906
-0.05	0.859
-0.04	0.908
-0.03	0.974
-0.02	0.921
-0.01	0.876
0	0.912
0.01	0.859
0.02	0.91
0.03	0.931
0.04	0.882
0.05	0.884
0.06	0.864
0.07	0.879
0.08	0.962
0.09	0.915
0.1	0.853
0.11	0.882
0.12	0.831
0.13	0.811
0.14	0.822
0.15	0.9
0.16	0.871
0.17	0.839
0.18	0.799
0.19	0.814
0.2	0.813
0.21	0.83
0.22	0.784
0.23	0.864
0.24	0.857
0.25	0.765
0.26	0.732
0.27	0.782
0.28	0.785
0.29	0.702
0.3	0.706
0.31	0.733
0.32	0.697
0.33	0.715
0.34	0.672
0.35	0.666
0.36	0.682
0.37	0.644
0.38	0.625
0.39	0.616
0.4	0.584
0.41	0.562
0.42	0.582
0.43	0.596
0.44	0.607
0.45	0.564
0.46	0.559
0.47	0.549
0.48	0.495
0.49	0.478
0.5	0.467
0.51	0.556
0.52	0.479
0.53	0.463
0.54	0.448
0.55	0.423
0.56	0.4
0.57	0.416
0.58	0.411
0.59	0.383
0.6	0.364
0.61	0.373
0.62	0.367
0.63	0.361
0.64	0.369
0.65	0.312
0.66	0.337
0.67	0.318
0.68	0.285
0.69	0.269
0.7	0.294
0.71	0.254
0.72	0.262
0.73	0.27
0.74	0.227
0.75	0.229
0.76	0.246
0.77	0.21
0.78	0.209
0.79	0.215
0.8	0.194
0.81	0.176
0.82	0.186
0.83	0.187
0.84	0.177
0.85	0.156
0.86	0.15
0.87	0.13
0.88	0.165
0.89	0.141
0.9	0.124
0.91	0.121
0.92	0.131
0.93	0.117
0.94	0.096
0.95	0.109
0.96	0.085
0.97	0.088
0.98	0.106
0.99	0.085
1	0.085
1.01	0.075
1.02	0.068
1.03	0.061
1.04	0.077
1.05	0.065
1.06	0.059
1.07	0.047
1.08	0.059
1.09	0.062
1.1	0.06
1.11	0.045
1.12	0.039
1.13	0.038
1.14	0.035
1.15	0.035
1.16	0.038
1.17	0.027
1.18	0.039
1.19	0.022
1.2	0.031
1.21	0.024
1.22	0.031
1.23	0.028
1.24	0.02
1.25	0.015
1.26	0.022
1.27	0.017
1.28	0.008
1.29	0.015
1.3	0.011
1.31	0.016
1.32	0.015
1.33	0.014
1.34	0.013
1.35	0.009
1.36	0.009
1.37	0.008
1.38	0.009
1.39	0.012
1.4	0.003
1.41	0.006
1.42	0.006
1.43	0.004
1.44	0.007
1.45	0.007
1.46	0.008
1.47	0.005
1.48	0.007
1.49	0.006
1.5	0.005
1.51	0.005
1.52	0.002
1.53	0.004
1.54	0.005
1.55	0.002
1.56	0.001
1.57	0.001
1.58	0.002
1.59	0.002
1.6	0.003
1.61	0.005
1.62	0.002
1.63	0.003
1.64	0.002
1.65	0
1.66	0.002
1.67	0.004
1.68	0.001
1.69	0
1.7	0
1.71	0.001
1.72	0
1.73	0.001
1.74	0
1.75	0.001
1.76	0
1.77	0
1.78	0
1.79	0
1.8	0
1.81	0
1.82	0
1.83	0.001
1.84	0
1.85	0
1.86	0
1.87	0
1.88	0
1.89	0
1.9	0
1.91	0
1.92	0.001
1.93	0
1.94	0
1.95	0
1.96	0
1.97	0
1.98	0
1.99	0
2	0
2.01	0
2.02	0
2.03	0
2.04	0
2.05	0
2.06	0
2.07	0
2.08	0
2.09	0
2.1	0
2.11	0
2.12	0
2.13	0
2.14	0
2.15	0
2.16	0
2.17	0
2.18	0
2.19	0
2.2	0
2.21	0
2.22	0
2.23	0
2.24	0
2.25	0
2.26	0
2.27	0
2.28	0
2.29	0
2.3	0
2.31	0
2.32	0
2.33	0
2.34	0
2.35	0
2.36	0
2.37	0
2.38	0
2.39	0
2.4	0
2.41	0
2.42	0
2.43	0
2.44	0
2.45	0
2.46	0
2.47	0
2.48	0
2.49	0
2.5	0
2.51	0
2.52	0
2.53	0
2.54	0
2.55	0
2.56	0
2.57	0
2.58	0
2.59	0
2.6	0
2.61	0
2.62	0
2.63	0
2.64	0
2.65	0
2.66	0
2.67	0
2.68	0
2.69	0
2.7	0
2.71	0
2.72	0
2.73	0
2.74	0
2.75	0
