36.7311	8.79754	1
4.91847	41.26	1
26.2899	43.9858	1
49.6674	48.1146	1
14.5167	45.7561	1
2.20274	42.4404	1
24.1279	32.4898	1
5.34847	3.949	1
38.4902	48.9593	1
6.87875	4.98835	1
13.8354	44.8371	1
33.8718	4.38735	1
37.1038	0.838343	1
35.6204	49.5343	1
16.468	24.0471	1
49.0897	7.46598	1
15.8325	3.99112	1
0.554973	47.3299	1
21.6017	1.79861	1
36.1341	29.8169	1
19.8733	0.937372	1
12.4499	36.5335	1
20.3915	29.8399	1
40.5215	29.1286	1
7.87725	37.7988	1
43.6398	41.7555	1
10.536	0.999618	1
42.9472	49.782	1
3.96665	44.9554	1
6.60707	36.3729	1
23.6945	29.9335	1
27.5623	40.0773	1
28.4589	27.6639	1
40.07	14.3747	1
23.4684	40.9471	1
5.3769	36.1068	1
22.9494	39.9882	1
11.7712	0.988764	1
40.9687	26.9633	1
0.20179	7.47502	1
6.8925	46.8533	1
13.9966	0.959074	1
12.2662	4.01531	1
30.3783	32.465	1
19.384	1.9498	1
37.8782	2.90556	1
12.2971	47.9936	1
12.3687	0.0602526	1
45.9844	46.2935	1
41.8105	49.5288	1
23.7136	36.9536	1
9.96999	0.0487497	1
5.16753	0.316155	1
10.986	27.335	1
4.65056	4.78867	1
5.80831	47.0812	1
6.10115	41.3881	1
11.7694	49.1187	1
30.8034	43.9649	1
43.1289	27.3348	1
46.5227	41.2429	1
24.1686	37.9452	1
43.017	46.6989	1
48.8319	9.33775	1
38.1134	47.8332	1
46.4043	44.5474	1
44.8241	46.1334	1
33.5509	47.1818	1
1.58763	5.47244	1
18.5867	42.9689	1
40.7366	46.3365	1
0.9406	45.3306	1
14.6402	1.99247	1
37.6565	1.79118	1
8.29517	3.0294	1
9.92476	5.94726	1
7.66048	0.00424733	1
8.62071	47.9466	1
44.2503	40.8706	1
11.1123	1.96536	1
17.0486	4.0714	1
46.1866	10.8806	1
46.8748	42.3336	1
9.27742	49.0415	1
25.557	29.7738	1
28.5827	23.3521	1
39.0323	3.25241	1
0.103618	9.52097	1
20.8272	46.8681	1
8.04516	46.9798	1
44.6955	2.276	1
27.0381	31.2064	1
34.3738	5.30552	1
19.448	49.9823	1
41.237	6.43508	1
38.2938	13.2204	1
5.78696	37.226	1
17.4706	1.0745	1
6.52743	3.98267	1
3.33995	42.7267	1
27.011	35.4702	1
47.7532	1.97215	1
13.8493	31.5119	1
24.1821	21.6928	1
49.2325	0.126988	1
18.3663	23.7394	1
5.41751	42.2105	1
30.3026	27.1781	1
26.4304	22.2428	1
25.6951	24.4181	1
16.478	2.88459	1
2.49334	46.6048	1
5.41806	1.95551	1
