0.01	-0.00366413	0.0226499
0.1	-0.0259549	-0.0599445
0.2	0.348771	-0.0320502
0.31	0.114426	0.107409
0.4	-0.076141	0.279411
0.5	-0.243362	0.458132
0.6	-0.446998	0.289855
0.7	-0.46786	-0.260687
0.8	-0.578942	-0.670069
0.9	-0.096933	-0.400488
1	0.209193	-0.0381077
1.1	0.535225	0.146883
1.2	0.393903	0.133035
1.3	0.688754	0.311105
1.4	0.517679	0.168177
1.51	0.770602	-0.0793957
1.61	1.24999	0.163974
1.71	1.44751	0.460833
1.81	1.63163	0.528451
1.91	1.90485	0.379986
2.01	2.44843	0.381055
2.11	2.84458	0.255984
2.21	2.71988	0.340506
2.31	2.21076	0.512161
2.41	2.06716	0.113745
2.51	1.79465	-0.0339071
2.61	1.57689	-0.168499
2.71	2.01547	0.0369916
2.81	2.47125	0.404596
2.91	2.85435	0.533224
3.01	3.03586	0.617572
3.11	2.84881	0.310369
3.21	2.64712	0.276664
3.31	2.91295	0.2154
3.41	3.28586	0.180724
3.51	3.09367	-0.0656246
3.61	3.01266	-0.418987
3.71	2.83427	-0.876778
3.81	2.47877	-1.26137
3.91	2.35738	-1.54916
4.01	2.83656	-1.4645
4.11	3.28514	-1.00462
4.21	3.54267	-0.578514
4.31	3.46343	0.0687786
4.4	3.51979	0.409166
4.5	3.58477	0.499833
4.6	3.46537	0.338988
4.7	3.24526	0.236748
4.8	3.20109	0.0567868
4.9	3.18705	-0.124745
5	3.51138	0.0523349
5.1	3.82947	0.394626
5.2	3.97521	0.43938
5.3	3.71162	0.732361
5.4	3.82126	1.11434
5.5	3.61817	1.7651
5.6	3.44912	2.0239
5.7	3.16311	2.01713
5.8	3.10264	1.89811
5.9	3.21488	1.76076
6	3.2909	1.37544
6.1	3.16561	1.0263
6.2	3.09376	0.750241
6.3	3.23904	0.578844
6.4	3.25752	0.685857
6.5	2.95024	0.593726
6.6	2.50096	0.243659
6.7	2.04055	-0.115849
6.8	1.32753	-0.542866
6.9	0.781058	-0.540508
7	0.203122	-0.383309
7.1	-0.0145671	0.0079187
7.2	-0.202587	0.668269
7.3	-0.223451	0.646811
7.4	0.102035	0.70387
7.5	0.32087	0.754172
7.6	0.42084	0.906569
7.7	0.34443	0.996372
7.8	0.481026	1.11228
7.9	0.406405	1.44408
8	0.242541	1.65286
8.1	0.565378	1.91547
8.2	0.187132	1.90579
8.3	0.0128107	1.88323
8.4	-0.0569903	2.18901
8.5	0.102267	2.33634
8.6	0.408815	2.55951
8.7	0.369736	2.68983
8.8	0.249106	2.40232
8.9	0.0204035	1.85713
9	-0.138247	1.60338
9.1	0.0105601	1.29503
9.2	0.265628	1.1883
9.3	0.289562	1.18279
9.4	-0.110847	1.38727
9.5	-0.163872	1.58197
9.6	-0.314777	1.91431
9.7	-0.796979	1.76231
9.8	-1.32806	1.60369
9.9	-1.90666	1.27227
10	-1.94552	1.28756
10.1	-1.90126	1.29467
10.2	-1.95501	1.06342
10.3	-1.83792	1.16154
10.4	-1.80043	1.36239
10.5	-2.10158	1.25936
10.6	-2.3439	1.27848
10.7	-2.44044	0.978316
10.8	-2.22183	1.09826
10.9	-2.10745	1.17168
11	-2.37863	1.23628
11.1	-2.81969	1.2207
11.2	-3.3666	1.31535
11.3	-3.92219	1.12272
11.4	-3.94872	1.15065
11.5	-3.79348	0.944548
11.6	-3.54331	0.826609
11.7	-3.49334	0.935117
11.8	-3.61586	1.3314
11.9	-4.06069	1.43308
12	-3.76753	1.3193
12.1	-3.87181	1.00154
12.2	-4.11688	1.05295
12.3	-3.90976	0.98109
12.4	-3.78088	0.512508
12.5	-4.09209	-0.188957
12.6	-4.36969	-0.421018
12.7	-4.27682	-0.132303
12.8	-3.97663	0.283402
12.9	-4.13941	0.770991
13	-4.37868	0.567443
13.1	-4.43115	0.592969
13.2	-4.48485	0.438836
13.3	-4.04709	0.279186
13.4	-3.85409	0.660204
13.5	-3.32053	0.749911
13.6	-3.36405	0.644565
13.7	-3.60172	0.535637
13.8	-3.853	0.333235
13.9	-3.84537	0.303011
14	-4.24175	0.319266
14.1	-4.37782	-0.154284
14.2	-4.21689	-0.0642199
14.3	-4.18927	0.146379
14.4	-4.24234	0.26457
14.5	-4.39155	0.17602
14.6	-4.32379	-0.207671
14.7	-3.75494	-0.668991
14.8	-3.71897	-0.868817
14.9	-3.79897	-0.862903
15	-3.77695	-0.860947
15.1	-3.51124	-0.895023
15.2	-4.08382	-0.752649
15.3	-4.43349	-0.405647
15.4	-4.8372	0.0966606
15.5	-4.9668	-0.085847
15.6	-4.90711	-0.253304
15.7	-5.01603	-0.580932
15.8	-5.24953	-0.677556
15.9	-5.366	-0.621155
16	-5.15687	-0.765244
16.1	-4.97167	-0.96972
16.2	-4.71833	-1.20021
16.3	-4.62096	-0.97214
16.4	-4.74988	-0.937774
16.5	-4.47782	-0.699302
16.6	-4.28342	-0.772561
16.7	-4.50908	-1.28982
16.8	-4.27967	-1.38958
16.9	-4.12654	-1.22068
17	-4.03987	-1.0253
17.1	-4.07135	-1.07827
17.2	-4.54408	-1.03508
17.3	-5.06465	-1.22926
17.4	-4.91684	-1.25006
17.5	-4.89571	-1.11563
17.6	-5.09905	-1.12726
17.7	-5.23003	-1.15015
17.8	-4.76181	-1.40236
17.9	-4.31304	-1.52856
18	-4.24198	-1.43233
18.1	-4.41344	-1.76234
18.2	-4.32085	-2.34674
18.3	-4.39556	-2.6724
18.4	-4.46805	-2.83879
18.5	-3.93375	-2.59517
18.6	-3.75728	-2.25265
18.7	-3.46353	-1.99458
18.8	-2.85173	-1.92717
18.9	-2.70225	-1.7258
19	-2.8089	-1.86134
19.1	-2.81195	-2.19958
19.21	-3.23711	-2.1679
19.31	-3.3918	-2.44815
19.41	-3.78808	-2.28219
19.51	-3.86283	-2.23776
19.61	-4.36008	-2.3632
19.71	-4.87278	-2.53382
19.81	-4.72113	-2.16796
19.91	-4.69819	-1.80474
20.01	-4.3688	-2.27035
20.11	-4.4268	-2.51743
20.21	-4.69558	-2.30421
20.31	-4.95217	-2.07002
20.41	-4.98944	-2.16017
20.51	-5.0681	-2.19886
20.61	-4.75943	-2.30794
20.71	-4.54003	-2.25261
20.81	-4.08406	-1.98677
20.91	-3.73754	-2.03162
