0.01	-0.000366413	0.00226499
0.1	-0.00671886	-0.00396254
0.2	0.0434527	-0.00877143
0.31	0.0495818	0.00590495
0.4	0.0268775	0.0418165
0.5	-0.00768724	0.0890775
0.6	-0.0591683	0.102719
0.7	-0.0969105	0.0442858
0.8	-0.152572	-0.0423612
0.9	-0.128347	-0.0678543
1	-0.0814067	-0.0436066
1.1	-0.00555114	-0.0162031
1.2	0.0260735	-0.000793086
1.3	0.0992365	0.0356555
1.4	0.140791	0.0486883
1.51	0.208788	0.0235306
1.61	0.329595	0.0451784
1.71	0.447457	0.0970215
1.81	0.566649	0.140371
1.91	0.708543	0.15676
2.01	0.902141	0.174989
2.11	1.10554	0.181717
2.21	1.25672	0.19421
2.31	1.32168	0.236614
2.41	1.38585	0.207228
2.51	1.41709	0.177053
2.61	1.41744	0.135173
2.71	1.49269	0.133542
2.81	1.60324	0.176795
2.91	1.74091	0.216318
3.01	1.87136	0.262093
3.11	1.95915	0.254274
3.21	2.01382	0.250326
3.31	2.11154	0.245023
3.41	2.24046	0.2365
3.51	2.3138	0.200552
3.61	2.3759	0.118593
3.71	2.41014	0.00857909
3.81	2.40363	-0.132645
3.91	2.38594	-0.281971
4.01	2.45212	-0.394217
4.11	2.55153	-0.432493
4.21	2.65829	-0.424952
4.31	2.73157	-0.352115
4.4	2.80221	-0.268497
4.5	2.88068	-0.188807
4.6	2.93536	-0.14665
4.7	2.95394	-0.114426
4.8	2.97762	-0.10342
4.9	2.99655	-0.117408
5	3.05797	-0.0982515
5.1	3.14627	-0.0351844
5.2	3.23624	0.00906291
5.3	3.26827	0.0833841
5.4	3.32377	0.192983
5.5	3.34617	0.37147
5.6	3.34859	0.545365
5.7	3.31349	0.684125
5.8	3.28777	0.794854
5.9	3.28295	0.884641
6	3.29158	0.915282
6.1	3.27498	0.907199
6.2	3.2498	0.881225
6.3	3.25609	0.843378
6.4	3.26359	0.830796
6.5	3.22139	0.810715
6.6	3.13544	0.741715
6.7	3.0119	0.647029
6.8	2.82043	0.509572
6.9	2.60008	0.405385
7	2.34756	0.337276
7.1	2.11145	0.316751
7.2	1.87796	0.384336
7.3	1.67332	0.408621
7.4	1.5356	0.440594
7.5	1.43157	0.471358
7.6	1.34143	0.520635
7.7	1.24207	0.574786
7.8	1.17258	0.629421
7.9	1.09977	0.723667
8	1.00414	0.819324
8.1	0.977785	0.939217
8.2	0.885815	1.03579
8.3	0.787484	1.11363
8.4	0.704304	1.23031
8.5	0.652777	1.33886
8.6	0.639363	1.47012
8.7	0.616211	1.59456
8.8	0.57211	1.66251
8.9	0.509595	1.65645
9	0.438413	1.64274
9.1	0.398811	1.59583
9.2	0.397713	1.54797
9.3	0.390909	1.5159
9.4	0.326665	1.51078
9.5	0.273211	1.52795
9.6	0.212101	1.58195
9.7	0.0957784	1.59378
9.8	-0.0634896	1.58593
9.9	-0.265861	1.54243
10	-0.433386	1.51464
10.1	-0.569642	1.49515
10.2	-0.707969	1.44637
10.3	-0.81424	1.42263
10.4	-0.906486	1.42827
10.5	-1.03332	1.40633
10.6	-1.16945	1.39736
10.7	-1.2966	1.34498
10.8	-1.37996	1.32266
10.9	-1.43996	1.31311
11	-1.5402	1.30999
11.1	-1.68043	1.29635
11.2	-1.86559	1.30334
11.3	-2.08732	1.279
11.4	-2.27116	1.26715
11.5	-2.41081	1.22621
11.6	-2.50845	1.18509
11.7	-2.59964	1.16332
11.8	-2.69807	1.19439
11.9	-2.8517	1.2287
12	-2.92635	1.2338
12.1	-3.01764	1.19811
12.2	-3.13354	1.18216
12.3	-3.20265	1.15955
12.4	-3.24922	1.08674
12.5	-3.34264	0.930096
12.6	-3.45921	0.789556
12.7	-3.53421	0.711921
12.8	-3.56233	0.689394
12.9	-3.62074	0.72062
13	-3.70637	0.698651
13.1	-3.77549	0.690082
13.2	-3.84809	0.659276
13.3	-3.84749	0.615885
13.4	-3.84144	0.634237
13.5	-3.76727	0.650237
13.6	-3.73018	0.64404
13.7	-3.72735	0.631685
13.8	-3.75294	0.593126
13.9	-3.76088	0.561135
14	-3.82483	0.541744
14.1	-3.8899	0.452641
14.2	-3.91771	0.404338
14.3	-3.93839	0.391211
14.4	-3.97063	0.385128
14.5	-4.01957	0.362317
14.6	-4.04733	0.293319
14.7	-3.99711	0.179325
14.8	-3.96632	0.0674324
14.9	-3.95449	-0.0192235
15	-3.93394	-0.0988454
15.1	-3.88326	-0.179961
15.2	-3.92288	-0.229072
15.3	-3.99166	-0.228812
15.4	-4.09026	-0.173998
15.5	-4.18068	-0.171312
15.6	-4.24979	-0.185916
15.7	-4.32425	-0.24094
15.8	-4.41583	-0.288175
15.9	-4.51486	-0.311097
16	-4.56711	-0.362708
16.1	-4.59904	-0.426898
16.2	-4.59622	-0.512054
16.3	-4.59109	-0.546749
16.4	-4.61464	-0.583999
16.5	-4.58979	-0.580902
16.6	-4.54818	-0.600695
16.7	-4.55536	-0.693207
16.8	-4.52169	-0.768247
16.9	-4.47736	-0.806852
17	-4.42909	-0.821614
17.1	-4.39765	-0.847811
17.2	-4.42741	-0.866983
17.3	-4.51432	-0.910377
17.4	-4.55365	-0.942387
17.5	-4.58394	-0.955527
17.6	-4.64185	-0.96959
17.7	-4.70813	-0.98655
17.8	-4.69545	-1.03559
17.9	-4.63566	-1.09035
18	-4.59338	-1.11516
18.1	-4.58426	-1.18792
18.2	-4.55658	-1.32737
18.3	-4.54196	-1.47409
18.4	-4.54129	-1.61233
18.5	-4.4644	-1.70057
18.6	-4.38863	-1.73549
18.7	-4.28679	-1.74742
18.8	-4.11941	-1.76379
18.9	-3.97676	-1.74986
19	-3.86956	-1.76416
19.1	-3.76729	-1.8228
19.21	-3.72727	-1.8592
19.31	-3.69962	-1.9281
19.41	-3.72339	-1.95733
19.51	-3.74115	-1.98058
19.61	-3.81519	-2.01837
19.71	-3.94554	-2.07724
19.81	-4.01391	-2.07147
19.91	-4.07949	-2.02786
20.01	-4.09624	-2.07039
20.11	-4.1292	-2.12727
20.21	-4.19057	-2.13431
20.31	-4.27671	-2.11961
20.41	-4.34501	-2.12483
20.51	-4.42575	-2.13302
20.61	-4.44129	-2.15203
20.71	-4.43865	-2.16348
20.81	-4.38626	-2.13514
20.91	-4.30789	-2.12487
21.01	-4.23781	-2.13899
21.11	-4.13221	-2.14185
21.21	-4.04056	-2.14263
21.31	-3.95503	-2.15475
21.41	-3.87909	-2.12963
21.51	-3.8765	-2.12015
21.61	-3.92794	-2.10586
21.71	-3.9561	-2.11529
21.81	-3.9464	-2.14307
21.91	-3.90228	-2.1433
22.01	-3.75582	-2.13013
22.11	-3.59356	-2.12171
22.21	-3.43281	-2.08566
22.31	-3.2961	-2.02983
