0.01	-3.66413e-05	0.000226499
0.1	-0.000726417	-0.000361904
0.2	0.00440563	-0.000935681
0.31	0.00557232	0.000473313
0.4	0.00359802	0.00427294
0.5	0.000227052	0.00954673
0.6	-0.00520047	0.0117876
0.7	-0.00964636	0.00665637
0.8	-0.0163471	-0.00196073
0.9	-0.0152404	-0.00506862
1	-0.0114883	-0.00313928
1.1	-0.00428928	-0.000692679
1.2	-0.000998744	0.000777839
1.3	0.00683751	0.0045325
1.4	0.0121879	0.0062793
1.51	0.0206051	0.00411701
1.61	0.0350222	0.00652276
1.71	0.0502348	0.0122708
1.81	0.0665643	0.0176127
1.91	0.0863148	0.0205533
2.01	0.112653	0.0237748
2.11	0.141659	0.0260349
2.21	0.167027	0.0288166
2.31	0.184638	0.0349074
2.41	0.202642	0.0338885
2.51	0.217737	0.0324779
2.61	0.229676	0.0295384
2.71	0.249291	0.0303928
2.81	0.273117	0.0359102
2.91	0.300675	0.0414155
3.01	0.328567	0.0479522
3.11	0.353105	0.0493053
3.21	0.374779	0.0508918
3.31	0.401253	0.0523357
3.41	0.431676	0.0533641
3.51	0.45734	0.0515007
3.61	0.482283	0.044405
3.71	0.504695	0.0337749
3.81	0.523039	0.0188194
3.91	0.53985	0.00177707
4.01	0.565102	-0.0127699
4.11	0.594208	-0.0205865
4.21	0.624797	-0.0239028
4.31	0.652672	-0.0203925
4.4	0.678623	-0.0147085
4.5	0.707935	-0.00892552
4.6	0.735308	-0.00632952
4.7	0.759145	-0.00436185
4.8	0.783484	-0.0042746
4.9	0.807294	-0.0067429
5	0.835436	-0.00591043
5.1	0.866736	-0.000284097
5.2	0.898828	0.00393904
5.3	0.925433	0.0116277
5.4	0.954502	0.0236696
5.5	0.98047	0.0438871
5.6	1.00428	0.06528
5.7	1.02393	0.0844888
5.8	1.04403	0.101995
5.9	1.06583	0.118282
6	1.08884	0.129134
6.1	1.10906	0.136108
6.2	1.12795	0.141109
6.3	1.14973	0.144535
6.4	1.17154	0.150152
6.5	1.18801	0.154913
6.6	1.19936	0.154287
6.7	1.20582	0.150334
6.8	1.20393	0.140946
6.9	1.19711	0.133727
7	1.18485	0.129331
7.1	1.17184	0.129176
7.2	1.15686	0.138081
7.3	1.14271	0.143069
7.4	1.13361	0.149047
7.5	1.12679	0.155132
7.6	1.12046	0.163408
7.7	1.11231	0.172642
7.8	1.10633	0.182303
7.9	1.09945	0.196559
8	1.08945	0.211731
8.1	1.08584	0.230279
8.2	1.07522	0.247436
8.3	1.06304	0.263369
8.4	1.05165	0.28396
8.5	1.04281	0.304637
8.6	1.03748	0.32863
8.7	1.03115	0.352955
8.8	1.0224	0.372446
8.9	1.01143	0.384696
9	0.999014	0.395976
9.1	0.989251	0.403524
9.2	0.983245	0.410377
9.3	0.976731	0.418394
9.4	0.964257	0.428753
9.5	0.952308	0.44132
9.6	0.939211	0.457759
9.7	0.919913	0.470205
9.8	0.895166	0.480563
9.9	0.864595	0.487072
10	0.835849	0.494641
10.1	0.809044	0.502776
10.2	0.780887	0.50762
10.3	0.754961	0.514476
10.4	0.729735	0.524115
10.5	0.700271	0.530829
10.6	0.668859	0.538634
10.7	0.637317	0.541762
10.8	0.609326	0.547384
10.9	0.583318	0.554119
11	0.552775	0.561352
11.1	0.517386	0.567339
11.2	0.47627	0.575327
11.3	0.429904	0.580071
11.4	0.385661	0.585788
11.5	0.344654	0.588315
11.6	0.307037	0.590413
11.7	0.269521	0.59403
11.8	0.230761	0.602875
11.9	0.185607	0.612399
12	0.147575	0.619084
12.1	0.107515	0.621518
12.2	0.0643544	0.625547
12.3	0.0252676	0.628737
12.4	-0.0116948	0.626572
12.5	-0.0536187	0.614859
12.6	-0.0985356	0.603369
12.7	-0.139813	0.597093
12.8	-0.176548	0.595863
12.9	-0.21628	0.600029
13	-0.259097	0.598978
13.1	-0.300584	0.59908
13.2	-0.342757	0.596789
13.3	-0.377624	0.592907
13.4	-0.411568	0.594992
13.5	-0.438023	0.597053
13.6	-0.467297	0.596934
13.7	-0.499456	0.596148
13.8	-0.534258	0.592491
13.9	-0.567126	0.589139
14	-0.605553	0.586868
14.1	-0.64443	0.577164
14.2	-0.679681	0.570859
14.3	-0.714029	0.567841
14.4	-0.749487	0.565448
14.5	-0.786654	0.561292
14.6	-0.821753	0.55218
14.7	-0.848709	0.537751
14.8	-0.87682	0.522522
14.9	-0.906343	0.508989
15	-0.934523	0.495445
15.1	-0.959143	0.481054
15.2	-0.992283	0.469344
15.3	-1.02864	0.462412
15.4	-1.06837	0.461214
15.5	-1.10787	0.45521
15.6	-1.14568	0.447472
15.7	-1.18429	0.435435
15.8	-1.225	0.42378
15.9	-1.26709	0.414365
16	-1.30488	0.401758
16.1	-1.34071	0.387506
16.2	-1.37284	0.37054
16.3	-1.40438	0.358113
16.4	-1.43856	0.345218
16.5	-1.46761	0.336307
16.6	-1.49434	0.325139
16.7	-1.52548	0.306291
16.8	-1.55218	0.288494
16.9	-1.57714	0.273914
17	-1.60098	0.261579
17.1	-1.62587	0.248079
17.2	-1.65648	0.235136
17.3	-1.6931	0.21966
17.4	-1.72536	0.20509
17.5	-1.75666	0.192263
17.6	-1.79082	0.179401
17.7	-1.82613	0.166213
17.8	-1.85357	0.149669
17.9	-1.87563	0.132159
18	-1.89869	0.117436
18.1	-1.92456	0.0976507
18.2	-1.94818	0.070349
18.3	-1.9726	0.041148
18.4	-1.99813	0.0116794
18.5	-2.01553	-0.0137434
18.6	-2.03203	-0.0341698
18.7	-2.0449	-0.052354
18.8	-2.0498	-0.0709567
18.9	-2.05556	-0.0863615
19	-2.06351	-0.104379
19.1	-2.07083	-0.127002
19.21	-2.08516	-0.149387
19.31	-2.0986	-0.173557
19.41	-2.11696	-0.194109
19.51	-2.1348	-0.214071
19.61	-2.1584	-0.235538
19.71	-2.18849	-0.259423
19.81	-2.21312	-0.276966
19.91	-2.23789	-0.290298
20.01	-2.25803	-0.311976
20.11	-2.27974	-0.335417
20.21	-2.30447	-0.354001
20.31	-2.33222	-0.370229
20.41	-2.35868	-0.388154
20.51	-2.38693	-0.406283
20.61	-2.40884	-0.425419
20.71	-2.42879	-0.443849
20.81	-2.44339	-0.458038
20.91	-2.45459	-0.47364
21.01	-2.46575	-0.491561
21.11	-2.47239	-0.508285
21.21	-2.47939	-0.524582
21.31	-2.48602	-0.541985
21.41	-2.49273	-0.555462
21.51	-2.5062	-0.570121
21.61	-2.52517	-0.584054
21.71	-2.54209	-0.600155
21.81	-2.55516	-0.618144
21.91	-2.56448	-0.633369
22.01	-2.56262	-0.646994
22.11	-2.55762	-0.660933
22.21	-2.55121	-0.671693
22.31	-2.54576	-0.679942
22.41	-2.53843	-0.686472
22.51	-2.5302	-0.689973
22.61	-2.52392	-0.699837
22.71	-2.52325	-0.705571
22.81	-2.52202	-0.706132
22.91	-2.51733	-0.710459
23.01	-2.51264	-0.716621
23.11	-2.51152	-0.720922
23.21	-2.50672	-0.722012
23.31	-2.50488	-0.717403
23.41	-2.50349	-0.707854
23.51	-2.50289	-0.70067
23.61	-2.5007	-0.691492
23.71	-2.49448	-0.680983
23.81	-2.48714	-0.675341
23.91	-2.47753	-0.674759
24.01	-2.46727	-0.668947
24.11	-2.46016	-0.658803
24.21	-2.45888	-0.648677
24.31	-2.45962	-0.636208
24.41	-2.4605	-0.618793
24.51	-2.46149	-0.606486
24.61	-2.468	-0.591021
24.71	-2.47142	-0.56937
24.81	-2.47439	-0.546293
24.91	-2.48168	-0.524668
25.01	-2.49483	-0.507961
25.11	-2.50722	-0.491935
25.21	-2.52435	-0.479127
25.31	-2.54008	-0.467728
25.41	-2.55202	-0.458023
25.51	-2.56478	-0.447499
25.61	-2.57861	-0.437237
25.71	-2.59073	-0.429308
25.81	-2.60232	-0.422638
25.91	-2.61291	-0.416283
26.01	-2.62539	-0.405247
26.11	-2.64161	-0.396193
26.21	-2.66162	-0.395815
26.31	-2.67995	-0.398055
26.41	-2.69247	-0.397578
26.51	-2.70754	-0.39389
26.61	-2.72103	-0.390374
26.71	-2.73117	-0.381712
26.81	-2.74404	-0.369118
26.91	-2.75712	-0.35057
27.01	-2.7699	-0.330615
27.11	-2.78525	-0.311698
27.21	-2.80553	-0.295175
27.31	-2.82749	-0.283072
27.41	-2.85305	-0.268198
27.51	-2.87693	-0.252768
27.61	-2.89933	-0.239627
27.71	-2.92175	-0.229621
27.81	-2.94837	-0.221042
27.91	-2.97572	-0.214867
28.01	-3.01046	-0.20912
28.11	-3.04562	-0.201099
28.21	-3.07875	-0.194321
28.31	-3.11057	-0.181786
28.41	-3.14023	-0.157308
28.51	-3.17139	-0.136602
28.61	-3.19766	-0.116824
28.71	-3.2219	-0.0966039
28.81	-3.2434	-0.0729667
28.91	-3.26268	-0.0473048
29.01	-3.27952	-0.0233981
29.11	-3.29848	-0.00696089
29.21	-3.31698	0.007794
29.31	-3.33619	0.0244853
29.41	-3.3561	0.0322067
29.51	-3.38303	0.0355776
29.61	-3.40586	0.042453
29.71	-3.42274	0.0500944
29.81	-3.4346	0.0560682
29.91	-3.4387	0.0663601
30.01	-3.44064	0.0761473
30.11	-3.44053	0.0875891
30.21	-3.4405	0.101062
30.31	-3.44342	0.117123
30.41	-3.44553	0.134542
30.51	-3.44819	0.153135
30.61	-3.4541	0.175572
30.71	-3.45493	0.20235
30.81	-3.4547	0.224423
30.91	-3.4507	0.243355
31.01	-3.44455	0.259431
31.11	-3.44111	0.279072
31.21	-3.43421	0.304287
31.31	-3.42308	0.332103
31.41	-3.41364	0.354589
31.51	-3.40877	0.375902
31.61	-3.40245	0.403368
31.71	-3.39901	0.433162
31.81	-3.40093	0.463826
31.91	-3.40286	0.49609
32.01	-3.40273	0.527079
32.11	-3.40428	0.556616
32.21	-3.39687	0.582395
32.31	-3.38445	0.60072
32.41	-3.37336	0.612498
32.51	-3.36145	0.620593
32.61	-3.35424	0.631525
32.71	-3.34867	0.650037
32.81	-3.34543	0.669902
32.91	-3.34146	0.690114
33.01	-3.33547	0.710563
33.11	-3.32929	0.735278
33.21	-3.32365	0.763848
33.31	-3.31221	0.793651
33.41	-3.29588	0.82664
33.51	-3.27951	0.855752
33.61	-3.26349	0.891578
33.71	-3.25584	0.932445
33.81	-3.24802	0.976595
33.91	-3.23628	1.02079
34.01	-3.22365	1.06362
34.11	-3.21124	1.10306
34.21	-3.2017	1.13847
34.31	-3.19082	1.16937
34.41	-3.17958	1.20184
34.51	-3.17067	1.23066
34.61	-3.16273	1.26058
34.71	-3.15488	1.29038
34.81	-3.14618	1.31838
34.91	-3.13923	1.34659
35.01	-3.12831	1.37714
35.11	-3.11194	1.41396
35.21	-3.0967	1.45676
35.31	-3.07968	1.49608
35.41	-3.06141	1.53502
35.51	-3.03806	1.57044
35.61	-3.01058	1.60372
35.71	-2.98054	1.63239
35.81	-2.95356	1.66161
35.91	-2.93109	1.69053
36.01	-2.9099	1.7202
36.11	-2.88985	1.74888
36.21	-2.8686	1.77766
36.31	-2.8496	1.79744
36.41	-2.82912	1.81371
36.51	-2.80936	1.83095
36.61	-2.78836	1.85201
36.71	-2.775	1.87898
36.81	-2.7617	1.90392
36.91	-2.74867	1.92877
37.01	-2.73837	1.94911
37.11	-2.73191	1.97101
37.21	-2.72209	1.99324
37.31	-2.71294	2.00508
37.41	-2.7064	2.01464
37.51	-2.70049	2.01974
37.61	-2.69595	2.01772
37.71	-2.68661	2.01437
