0	0	0
0.01	0.0131966	0.00325259
0.02	-0.00345961	-0.0190467
0.03	-0.032798	-0.0423757
0.04	-0.0445488	-0.0563782
0.05	-0.0437158	-0.0889993
0.06	-0.0320328	-0.134968
0.07	-0.028968	-0.17093
0.08	-0.0363177	-0.199693
0.09	-0.0286946	-0.214064
0.1	-0.0269174	-0.215787
0.11	-0.0240721	-0.20282
0.12	-0.0344368	-0.190666
0.13	-0.0685972	-0.172237
0.14	-0.085545	-0.155272
0.15	-0.101712	-0.128578
0.16	-0.11622	-0.107914
0.19	-0.118707	-0.0516967
0.23	-0.0353527	-0.085302
0.27	-0.0976315	-0.121382
0.32	-0.20605	-0.303052
0.39	-0.447636	-0.543314
0.47	-0.877458	-0.726822
0.56	-1.25875	-0.641726
0.67	-1.28187	-0.525959
0.8	-1.08593	-0.584101
0.96	-0.871013	-0.947905
1.15	-1.1339	-1.31702
1.38	-1.36231	-2.32379
1.65	-1.14199	-2.02624
1.98	-1.20761	-2.87944
2.38	-0.95477	-2.38941
2.85	0.847927	-3.60656
3.42	2.00561	-3.04194
4.11	3.62748	-3.60411
4.93	1.83902	-4.95322
5.91	3.21451	-5.85796
7.09	2.86713	-6.95208
8.51	1.19381	-6.0301
10.21	4.65845	-5.40621
12.25	4.76288	-5.6741
14.7	2.76629	-9.01742
17.64	1.11852	-8.22269
21.17	2.64	-7.67134
25.4	6.77938	-9.85365
30.48	1.2842	-10.3785
36.58	-1.14446	-10.1121
43.89	-1.09192	-3.59795
52.67	0.929088	-5.95874
63.2	2.99193	-3.77234
75.84	6.36861	0.981432
91.01	8.23965	-2.1037
0	5.98384	2.35706
0.01	5.9904	2.34313
0.02	5.99629	2.34391
0.03	6.01925	2.35974
0.04	6.03219	2.36215
0.05	6.04728	2.36081
0.06	6.07811	2.35531
0.07	6.1236	2.33046
0.08	6.16963	2.33317
0.09	6.20513	2.32649
0.1	6.24511	2.31156
0.11	6.28222	2.28136
0.12	6.32488	2.27386
0.13	6.36153	2.26486
0.14	6.3767	2.25449
0.15	6.39013	2.24787
0.16	6.41295	2.2536
0.19	6.49779	2.23431
0.23	6.57208	2.17909
0.27	6.65609	2.00945
0.32	6.60471	1.97059
0.39	6.56605	2.09949
0.47	6.65871	2.03532
0.56	6.75643	1.76526
0.67	7.27994	1.50205
0.8	8.18024	1.52354
0.96	8.27853	0.976118
1.15	7.9193	0.867299
1.38	8.22511	0.7802
1.65	7.54243	0.512092
1.98	7.16392	0.292072
2.38	7.02646	-0.714784
2.85	7.80833	-0.0633243
3.42	6.73071	-1.89473
4.11	5.11239	-3.55315
4.93	6.34795	-6.85976
5.91	5.86607	-7.09004
7.09	6.64749	-8.0787
8.51	6.85169	-8.16146
10.21	8.94936	-7.17526
12.25	8.14221	-7.87286
14.7	10.0339	-6.92314
17.64	10.9667	-5.88075
21.17	11.5937	-3.63046
25.4	10.4263	-3.5238
30.48	14.5828	-4.63746
36.58	14.5901	-6.46087
43.89	15.3078	-1.65282
52.67	18.8664	3.8081
63.2	13.3173	4.97247
75.84	15.3997	-0.69764
91.01	15.0993	0.989191
0	26.7839	0.665182
0.01	26.7586	0.59921
0.02	26.7346	0.55354
0.03	26.7172	0.51998
0.04	26.6736	0.484939
0.05	26.62	0.451026
0.06	26.5962	0.418615
0.07	26.5882	0.394793
0.08	26.5848	0.372001
0.09	26.5619	0.359481
0.1	26.5351	0.348212
0.11	26.5074	0.331755
0.12	26.5045	0.31556
0.13	26.5024	0.293249
0.14	26.5247	0.291595
0.15	26.5442	0.303048
0.16	26.5654	0.312539
0.19	26.6008	0.320371
0.23	26.7166	0.208085
0.27	26.9129	0.209678
0.32	27.0788	0.169604
0.39	27.3715	0.035733
0.47	27.4089	0.0549264
0.56	27.1663	0.358019
0.67	26.8644	0.715377
0.8	26.7997	0.957412
0.96	26.6755	1.33432
1.15	26.8584	1.54841
1.38	26.7932	1.04335
1.65	26.5246	0.892958
1.98	25.9821	0.31977
2.38	27.2548	1.26411
2.85	27.4392	0.858637
3.42	26.7643	-0.169428
4.11	25.5657	0.546956
4.93	26.4132	2.10541
5.91	24.6291	2.46383
7.09	23.4867	0.55015
8.51	23.8763	0.131962
10.21	22.8547	-0.311987
12.25	24.8588	-0.722281
14.7	26.7798	-1.28376
17.64	23.9033	-0.866248
21.17	22.8556	-0.507803
25.4	24.7725	0.714437
30.48	23.1421	1.46679
36.58	20.1494	0.881431
43.89	27.2418	4.31435
52.67	27.175	7.42967
63.2	25.758	1.45247
75.84	22.64	-1.44266
91.01	25.4175	-3.03882
0	26.3035	1.04164
0.01	26.2524	1.06224
0.02	26.2266	1.08694
0.03	26.1893	1.11443
0.04	26.1303	1.12916
0.05	26.089	1.15146
0.06	26.0679	1.16302
0.07	26.0481	1.17601
0.08	26.0286	1.16061
0.09	26.0277	1.13941
0.1	26.0376	1.11189
0.11	26.0693	1.10337
0.12	26.1029	1.07483
0.13	26.1268	1.0513
0.14	26.1609	1.04512
0.15	26.1947	1.01787
0.16	26.2236	0.999067
0.19	26.259	0.980956
0.23	26.3015	0.906173
0.27	26.3386	0.932677
0.32	26.4161	0.987455
0.39	26.5393	0.930604
0.47	26.6271	0.80881
0.56	26.6581	0.761706
0.67	26.2398	0.809051
0.8	26.8812	0.966407
0.96	27.2646	1.11538
1.15	27.4123	0.952579
1.38	28.6955	0.584521
1.65	28.8396	0.00305921
1.98	28.7191	0.358263
2.38	28.8475	0.656979
2.85	30.8807	1.21189
3.42	30.6592	1.36398
4.11	29.1794	1.58212
4.93	29.2703	1.76643
5.91	29.21	1.27394
7.09	28.4109	0.589674
8.51	29.8374	1.27073
10.21	30.4591	-0.0283912
12.25	27.9609	-2.1243
14.7	28.8508	-0.954735
